Group	Name	Start	End	Length	strand	gene	locus_tag	experiment	inference	note	codon_start	transl_table	product	protein_id	db_xref	gene_synonym	pseudogene	pseudo	mobile_element_type	ncRNA_class	organism	mol_type	strain	anticodon
CDS	CDS	65012	65350	339	-	NA	Rv0061c	NA	NA	Rv0061c, len: 112 aa. Conserved hypothetical protein supported by RNA-seq data. Similar to MMAR_3839, 76% identity in 112 aa overlap. Replaces questionable ORF Rv0061 (MTV030.04).	1	11	Hypothetical protein	CCP42783.1	UniProtKB/TrEMBL:L0T472	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	65552	66694	1143	+	celA1	Rv0062	EXISTENCE: identified in proteomics study	NA	Rv0062, (MTV030.05), len: 380 aa. Possible celA1,cellulase, similar to many. Seems to belong to cellulase family B (family 6 of glycosyl hydrolases). Note that previously known as celA.	1	11	Possible cellulase CelA1 (endoglucanase) (endo-1,4-beta-glucanase) (FI-cmcase) (carboxymethyl cellulase)	CCP42784.1	UniProtKB/TrEMBL:Q79G13	celA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	66923	68362	1440	+	NA	Rv0063	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00862	Rv0063, (MTV030.06), len: 479 aa. Possible oxidoreductase, similar to many. Similar to Mycobacterium tuberculosis proteins e.g. Rv3107c, Rv1257c, etc. Contains PS00862 Oxygen oxidoreductases covalent FAD-binding site.	1	11	Possible oxidoreductase	CCP42785.1	UniProtKB/TrEMBL:L7N4J5	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	68620	71559	2940	+	NA	Rv0064	EXISTENCE: identified in proteomics study	NA	Rv0064, (MTV030.07), len: 979 aa. Probable conserved transmembrane protein, similar to many. Contains probable coiled-coil domain from aa 948 to 976.	1	11	Probable conserved transmembrane protein	CCP42786.1	UniProtKB/Swiss-Prot:O53609	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	71589	71828	240	+	vapB1	Rv0064A	NA	NA	"Rv0064A, len: 79 aa. Possible vapB1, antitoxin, part of toxin-antitoxin (TA) operon with Rv0065 (See Arcus et al., 2005; Pandey and Gerdes, 2005). Weakly similar to others in Mycobacterium tuberculosis e.g. Rv0300 (73 aa),Rv1721c (75 aa)"	1	11	Possible antitoxin VapB1	CCP42787.1	UniProtKB/Swiss-Prot:P0CW29	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	71821	72222	402	+	vapC1	Rv0065	NA	NA	"Rv0065, (MTV030.08), len: 133 aa. Possible vapC1,toxin, part of toxin-antitoxin (TA) operon with Rv0064A,contains PIN domain (See Arcus et al., 2005; Pandey and Gerdes, 2005). Similar to several others in Mycobacterium tuberculosis: Rv0960 (127 aa), Rv1720c (129 aa), and Rv0549c (137 aa)."	1	11	Possible toxin VapC1	CCP42788.1	UniProtKB/Swiss-Prot:O53610	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	72274	74511	2238	-	icd2	Rv0066c	EXISTENCE: identified in proteomics study	NA	Rv0066c, (MTV030.09c), len: 745 aa. Probable icd2,isocitrate dehydrogenase NADP-dependent. Belongs to the monomeric-type family of IDH. Note that in H37Rv, Rv0066c is named icd2 and Rv3339c is icd1 while in CDC1551 and Erdman strains, Rv0066c is icd1 and Rv3339c is icd2.	1	11	Probable isocitrate dehydrogenase [NADP] Icd2 (oxalosuccinate decarboxylase) (IDH) (NADP+-specific ICDH) (IDP)	CCP42789.1	UniProtKB/TrEMBL:L7N5H0	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	74629	75198	570	-	NA	Rv0067c	NA	NA	Rv0067c, (MTV030.10c), len: 189 aa. Possible transcriptional regulator, highly similar to many. Contains probable helix-turn-helix motif from aa 34 to 55 (Score 1523, +4.37 SD).	1	11	Possible transcriptional regulatory protein (possibly TetR-family)	CCP42790.1	UniProtKB/TrEMBL:L7N554	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	75301	76212	912	+	NA	Rv0068	EXISTENCE: identified in proteomics study	NA	Rv0068, (MTV030.11), len: 303 aa. Probable oxidoreductase, similar to many.	1	11	Probable oxidoreductase	CCP42791.1	UniProtKB/TrEMBL:L0T5L1	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	76237	77622	1386	-	sdaA	Rv0069c	EXISTENCE: identified in proteomics study	NA	Rv0069c, (MTV030.12c), len: 461 aa. Probable sdaA,L-serine dehydratase. Belongs to the iron-sulfur dependent L-serine dehydratase family. Cofactor: iron-sulfur (4FE-4S) (probable).	1	11	Probable L-serine dehydratase SdaA (L-serine deaminase) (SDH) (L-SD)	CCP42792.1	UniProtKB/Swiss-Prot:P66773	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	77619	78896	1278	-	glyA2	Rv0070c	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00096	Rv0070c, (MTV030.13c), len: 425 aa. glyA2, serine hydroxymethyltransferase. Contains PS00096 Serine hydroxymethyltransferase pyridoxal-phosphate attachment site. Belongs to the ShmT family. Cofactor: pyridoxal phosphate.	1	11	Serine hydroxymethyltransferase GlyA2 (serine methylase 2) (SHMT 2)	CCP42793.1	UniProtKB/Swiss-Prot:O53615	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	79486	80193	708	+	NA	Rv0071	NA	NA	Rv0071, (MTV030.14), len: 235 aa. Possible maturase,similar to many proteins of the group II intron maturase family. Contains 5 VDP repeats at N-terminus, these are also found in two Streptococcus plasmid hypothetical proteins Q52246|X17092 and Q54942|X66468.	1	11	Possible maturase	CCP42794.1	UniProtKB/TrEMBL:L0T2C5	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	80624	81673	1050	+	NA	Rv0072	EXISTENCE: identified in proteomics study	NA	Rv0072, (MTV030.16), len: 349 aa. Probable glutamine-transport transmembrane protein ABC-transporter (see citation below). Note that supposed act with near ORF Rv0073|MTV030.17 ATP-binding protein ABC-transporter.	1	11	Probable glutamine-transport transmembrane protein ABC transporter	CCP42795.1	UniProtKB/Swiss-Prot:O53617	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	81676	82668	993	+	NA	Rv0073	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00889	Rv0073, (MTV030.17), len: 330 aa. Probable glutamine-transport ATP-binding protein ABC-transporter (see citation below), similar to many ATP-binding proteins. Contains PS00017 ATP/GTP-binding site motif A (P-loop),PS00211 ABC transporters family signature, and PS00889 Cyclic nucleotide-binding domain signature 2. Belongs to the ATP-binding transport protein family (ABC transporters). Note that supposed act with near ORF Rv0072|MTV030.16 transmembrane ABC-transporter.	1	11	Probable glutamine-transport ATP-binding proteinABC transporter	CCP42796.1	UniProtKB/Swiss-Prot:O53618	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	82748	83983	1236	+	NA	Rv0074	EXISTENCE: identified in proteomics study	NA	Rv0074, (MTV030.18), len: 411 aa. Conserved protein,similar to many.	1	11	Conserved protein	CCP42797.1	UniProtKB/TrEMBL:L7N543	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	83996	85168	1173	+	NA	Rv0075	EXISTENCE: identified in proteomics study	NA	Rv0075, (MTV030.19), len: 390 aa. Probable aminotransferase, similar to many class-II pyridoxal-phosphate-dependent aminotransferases (MALY/PATB subfamily). Also similar to other proteins from Mycobacterium tuberculosis e.g. Rv2294, Rv0858c, etc.	1	11	Probable aminotransferase	CCP42798.1	UniProtKB/TrEMBL:L7N5E9	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	85183	85572	390	-	NA	Rv0076c	NA	NA	Rv0076c, (MTV030.20c), len: 129 aa. Probable membrane protein, with membrane-spanning domain at C-terminus.	1	11	Probable membrane protein	CCP42799.1	UniProtKB/TrEMBL:L7N5K7	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	85636	86466	831	-	NA	Rv0077c	EXISTENCE: identified in proteomics study	NA	Rv0077c, (MTV030.21c), len: 276 aa. Possible oxidoreductase, weakly similar to others from Streptomyces. Also similar to MTCY05A6_35 and MTCY1A11_10 from Mycobacterium tuberculosis. And shows some similarity in part with AAL17935.1|AY054120 putative epoxide hydrolase from Mycobacterium smegmatis (203 aa).	1	11	Probable oxidoreductase	CCP42800.1	UniProtKB/TrEMBL:L0T2I5	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	86528	87133	606	+	NA	Rv0078	EXISTENCE: identified in proteomics study	NA	Rv0078, (MTV030.22), len: 201 aa. Probable transcriptional regulator. Contains probable helix-turn-helix motif from aa 35 to 56 (Score 1348, +3.78 SD).	1	11	Probable transcriptional regulatory protein	CCP42801.1	UniProtKB/TrEMBL:L7N4U6	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	87208	87801	594	-	NA	Rv0078A	EXISTENCE: identified in proteomics study	NA	Rv0078A, len: 197 aa. Hypothetical unknown protein.This region is a possible MT-complex-specific genomic island (See Becq et al., 2007).	1	11	Hypothetical protein	CCP42802.1	UniProtKB/TrEMBL:Q8VKS0	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	87798	88004	207	-	NA	Rv0078B	EXISTENCE: identified in proteomics study	NA	Rv0078B, len: 68 aa. Conserved protein.	1	11	Conserved protein	CCP42803.1	UniProtKB/TrEMBL:L0T493	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	88204	89025	822	+	NA	Rv0079	EXISTENCE: identified in proteomics study	NA	Rv0079, (MTV030.23), len: 273 aa. Unknown protein. Predicted possible vaccine candidate (See Zvi et al.,2008).	1	11	Unknown protein	CCP42804.1	UniProtKB/Swiss-Prot:O53624	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	89022	89480	459	+	NA	Rv0080	NA	NA	Rv0080, (MTV030.24), len: 152 aa. Conserved hypothetical protein. Belongs to pyridoxine 5-phosphate (PNP) oxidase-like (PNPOx-like) superfamily.	1	11	Conserved hypothetical protein	CCP42805.1	UniProtKB/Swiss-Prot:O53625	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	89575	89919	345	+	NA	Rv0081	EXISTENCE: identified in proteomics study	NA	Rv0081, (MTV030.25), len: 114 aa. Probable transcriptional regulator, highly similar to others.	1	11	Probable transcriptional regulatory protein	CCP42806.1	UniProtKB/Swiss-Prot:O53626	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	89924	90403	480	+	NA	Rv0082	EXISTENCE: identified in proteomics study	NA	Rv0082, (MTV030.26), len: 159 aa. Probable oxidoreductase, highly similar or similar to other various oxidoreductases. Nucleotide position 90144 in the genome sequence has been corrected, A:G resulting in Q74R.	1	11	Probable oxidoreductase	CCP42807.1	UniProtKB/TrEMBL:Q7DAH3	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	90400	92322	1923	+	NA	Rv0083	NA	NA	Rv0083, (MTV030.27, MTCY251.01), len: 640 aa. Probable oxidoreductase, showing some similarity to other various oxidoreductases. Nucleotide position 91071 in the genome sequence has been corrected, T:C resulting in I224I.	1	11	Probable oxidoreductase	CCP42808.1	UniProtKB/Swiss-Prot:Q10880	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	92328	93278	951	+	hycD	Rv0084	NA	NA	Rv0084, (MTCY251.02), len: 316 aa. Possible hycD (alternate gene name: hevD), formate hydrogenlyase,integral membrane protein, similar to others. Belongs to the complex I subunit 1 family.	1	11	Possible formate hydrogenlyase HycD (FHL)	CCP42809.1	UniProtKB/TrEMBL:L7N4H6	hevD	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	93289	93951	663	+	hycP	Rv0085	NA	NA	Rv0085, (MTCY251.03), len: 220 aa. Possible hycP,hydrogenase, integral membrane protein. Belongs to NADH-ubiquinone/plastoquinone oxidoreductase chain 4L superfamily.	1	11	Possible hydrogenase HycP	CCP42810.1	UniProtKB/Swiss-Prot:P64681	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	93951	95417	1467	+	hycQ	Rv0086	NA	NA	Rv0086, (MTCY251.04), len: 488 aa. Possible hycQ,hydrogenase, integral membrane protein. Belongs to the NADH-Ubiquinone/plastoquinone (complex I) superfamily.	1	11	Possible hydrogenase HycQ	CCP42811.1	UniProtKB/TrEMBL:L7N4G0	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	95414	96892	1479	+	hycE	Rv0087	EXISTENCE: identified in proteomics study	NA	Rv0087, (MTCY251.05), len: 492 aa. Possible hycE (alternate gene name: hevE), formate hydrogenlyase, similar to others. Belongs to the complex I 49 kDa subunit family.	1	11	Possible formate hydrogenase HycE (FHL)	CCP42812.1	UniProtKB/TrEMBL:L0T5H4	hevE	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	96927	97601	675	+	NA	Rv0088	EXISTENCE: identified in proteomics study	NA	Rv0088, (MTCY251.06), len: 224 aa. Possible polyketide cyclase/dehydrase. Belongs to the SRPBCC ligand-binding domain superfamily. Predicted to be an outer membrane protein (See Song et al., 2008).	1	11	Possible polyketide cyclase/dehydrase	CCP42813.1	UniProtKB/Swiss-Prot:P0A5C3	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	97758	98351	594	+	NA	Rv0089	EXISTENCE: identified in proteomics study	NA	Rv0089, (MTCY251.07), len: 197 aa. Possible methyltransferase, showing some weak similarity to others. Also some similarity with many biotin biosynthesis proteins. Belongs to the methyltransferase superfamily.	1	11	Possible methyltransferase/methylase	CCP42814.1	UniProtKB/Swiss-Prot:P65346	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	98480	99250	771	+	NA	Rv0090	NA	NA	Rv0090, (MTCY251.08), len: 256 aa. Possible membrane protein. Contains IPR014511 Protein of unknown function DUF2068, transmembrane, subgroup.	1	11	Possible membrane protein	CCP42815.1	UniProtKB/Swiss-Prot:P64683	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	99684	100451	768	+	mtn	Rv0091	EXISTENCE: identified in proteomics study	NA	Rv0091, (MTCY251.10), len: 255 aa. Probable mtn (alternate gene name: pfs),methylthioadenosine/S-Adenosylhomocysteine nucleosidase (MTA/SAH nucleosidase), including 5-methylthioadenosine nucleosidase and S-adenosylhomocysteine nucleosidase,similar to others. Belongs to the MTN family.	1	11	Probable bifunctional MTA/SAH nucleosidase Mtn: 5-methylthioadenosine nucleosidase (methylthioadenosine methylthioribohydrolase) + S-adenosylhomocysteine nucleosidase (S-adenosyl-L-homocysteine homocysteinylribohydrolase)	CCP42816.1	UniProtKB/Swiss-Prot:P67656	pfs	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	100583	102868	2286	+	ctpA	Rv0092	NA	protein motif:PROSITE:PS01047	Rv0092, (MTCY251.11), len: 761 aa. CtpA,cation-transporting P-type ATPase a (transmembrane protein), highly similar to many. Contains PS01047 Heavy-metal-associated domain, and PS00154 E1-E2 ATPases phosphorylation site. Belongs to the cation transport ATPases family (E1-E2 ATPases), subfamily IB.	1	11	Cation transporter P-type ATPase a CtpA	CCP42817.1	UniProtKB/Swiss-Prot:Q10876	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	102815	103663	849	-	NA	Rv0093c	EXISTENCE: identified in proteomics study	NA	"Rv0093c, (MTCY251.12c), len: 282 aa. Probable conserved membrane protein, equivalent only to CAC30943.1|AL583924 probable integral membrane protein from Mycobacterium leprae (237 aa). A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al.,2004)."	1	11	Probable conserved membrane protein	CCP42818.1	UniProtKB/Swiss-Prot:Q10890	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	103710	104663	954	-	NA	Rv0094c	NA	NA	Rv0094c, (MTCY251.13c), len: 317 aa. Member of 13E12 repeat family, showing some similarity to U15187|MLU15187_7 from Mycobacterium leprae (94 aa), FASTA score: (49.4% identity in 79 aa overlap).	1	11	Conserved hypothetical protein	CCP42819.1	UniProtKB/TrEMBL:L0T2F6	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	104805	105215	411	-	NA	Rv0095c	NA	NA	Rv0095c, (MTCY251.14c), len: 136 aa. Member of 13E12 repeat, also partially similar to AF0418|AF041819_8 from Mycobacterium bovis BCG (222 aa), FASTA score: (89.6% identity in 96 aa overlap).	1	11	Conserved hypothetical protein	CCP42820.1	UniProtKB/Swiss-Prot:Q10891	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	105324	106715	1392	+	PPE1	Rv0096	EXISTENCE: identified in proteomics study	NA	"Rv0096, (MTCY251.15), len: 463 aa. PPE1, Member of the Mycobacterium tuberculosis PPE family, similar to many. A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004)."	1	11	PPE family protein PPE1	CCP42821.1	UniProtKB/Swiss-Prot:Q10892	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	106734	107603	870	+	NA	Rv0097	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00077	Rv0097, (MTCY251.16), len: 289 aa. Possible oxidoreductase, equivalent to NP_302343.1|NC_002677 putative oxidoreductase from Mycobacterium leprae (289 aa). Also highly similar to BAB69377.1|AB070955 putative oxidoreductase from Streptomyces avermitilis (296 aa). Contains PS00077 Cytochrome c oxidase subunit I, copper B binding region signature.	1	11	Possible oxidoreductase	CCP42822.1	UniProtKB/Swiss-Prot:P67755	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	107600	108151	552	+	fcoT	Rv0098	EXISTENCE: identified in proteomics study	NA	"Rv0098, (MTCY251.17), len: 183 aa. FcoT, long-chainfatty acyl CoA thioesterase type III (See Wang et al.,2007), equivalent to CAC30948.1|AL583924 from Mycobacterium leprae (183 aa). A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al., 2004)."	1	11	Probable fatty acyl CoA thioesterase type III FcoT	CCP42823.1	UniProtKB/Swiss-Prot:P64685	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	108156	109778	1623	+	fadD10	Rv0099	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00455	Rv0099, (MTCY251.18), len: 540 aa. Possible fadD10,fatty-acid-CoA synthetase, similar to many. Contains PS00455 putative AMP-binding domain signature. Contains IPR000873 AMP-dependent synthetase/ligase domain. Belongs to the ATP-dependent AMP-binding enzyme family.	1	11	Possible fatty-acid-CoA ligase FadD10 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	CCP42824.1	UniProtKB/Swiss-Prot:Q10878	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	109783	110019	237	+	NA	Rv0100	NA	NA	"Rv0100, (MTCY251.19), len: 78 aa. Conserved hypothetical protein, equivalent only to CAC30950.1|AL583924 conserved hypothetical protein from Mycobacterium leprae (78 aa). A core mycobacterial gene; conserved in mycobacterial strains (See Marmiesse et al.,2004)."	1	11	Conserved hypothetical protein	CCP42825.1	UniProtKB/Swiss-Prot:P64687	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	110001	117539	7539	+	nrp	Rv0101	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00455	"Rv0101, (MTCY251.20), len: 2512 aa. Probable nrp,peptide synthetase, similar to others e.g. AAD44234.1|AF143772_40|PstB peptide synthetase from Mycobacterium avium (2552 aa); 7476034|S77657 cyclic peptide synthetase from Mycobacterium leprae (1401 aa),FASTA scores: opt: 4268, E(): 0, (65.7% identity in 1091 aa overlap); part of CAB55600.1|AJ238027 peptide synthetase from Mycobacterium smegmatis (5990). Also similar to e.g. AAD56240.1|AF184977_1|AF184977 DhbF protein from Bacillus subtilis (2378 aa); SRF1_BACSU|P27206 surfactin synthetase subunit 1 (3587 aa), FASTA scores: opt: 1708, E(): 0,(30.6% identity in 1633 aa overlap): etc. Contains PS00017 ATP/GTP-binding site motif A (P-loop), 2 x PS00455 Putative AMP-binding domain signature, and PS00012 Phosphopantetheine attachment site. Belongs to the ATP-dependent AMP-binding enzyme family. Thought to be not involved in mycobactin biosynthesis (see citation below)."	1	11	Probable peptide synthetase Nrp (peptide synthase)	CCP42826.1	UniProtKB/TrEMBL:Q10896	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	117714	119699	1986	+	NA	Rv0102	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS00343	"Rv0102, (MTCY251.21), len: 661 aa. Probable conserved integral membrane protein, highly similar to P53525|Y102_MYCLE|ML1998|NP_302349.1|NC_002677 possible membrane protein from Mycobacterium leprae (659 aa), FASTA scores: opt: 3107, E(): 0, (70.2% identity in 662 aa overlap). Also similar to others e.g. CAC01497.1|AL391017 putative integral membrane protein from Streptomyces coelicolor (316 aa); etc. Contains PS00343 Gram-positive cocci surface proteins anchoring hexapeptide."	1	11	Probable conserved integral membrane protein	CCP42827.1	UniProtKB/Swiss-Prot:P64689	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	119915	122173	2259	-	ctpB	Rv0103c	EXISTENCE: identified in proteomics study	protein motif:PROSITE:PS01047	"Rv0103c, (MTCY251.22c), len: 752 aa. Probable ctpB,cation-transporting P-type ATPase B (transmembrane protein), equivalent to CTPB_MYCLE|P46840 cation-transporting P-type ATPase B from Mycobacterium leprae (750 aa), FASTA scores: opt: 3615, E(): 0, (76.5% identity in 752 aa overlap). Also highly similar to others e.g. CAB96031.1|AL360055 putative metal transporter ATPase from Streptomyces coelicolor (753 aa); NP_241423.1|NC_002570 copper-transporting ATPase from Bacillus halodurans (806 aa); etc. Also highly similar to Z46257|MLACEA_7 aceA gene for isocitrate L from Mycobacterium leprae (750 aa), FASTA scores: opt: 3615,E():0, (76.5% identity in 752 aa overlap). And similar to MTCY251.11 from Mycobacterium tuberculosis, FASTA score: (68.3% identity in 742 aa overlap). Contains PS01047 Heavy-metal-associated domain, PS00154 E1-E2 ATPases phosphorylation site. Belongs to the cation transport ATPases family (E1-E2 ATPases), subfamily IB."	1	11	Probable cation-transporter P-type ATPase B CtpB	CCP42828.1	UniProtKB/Swiss-Prot:Q10877	NA	NA	NA	NA	NA	NA	NA	NA	NA
CDS	CDS	122317	123831	1515	+	NA	Rv0104	NA	NA	"Rv0104, (MTCY251.23), len: 504 aa. Conserved hypothetical protein, showing weak similarity with other cAMP-dependent protein kinases e.g. AAC37564.1|M65066 cAMP-dependent protein kinase RI-beta regulatory subunit from Homo sapiens (380 aa); etc."	1	11	Conserved hypothetical protein	CCP42829.1	UniProtKB/Swiss-Prot:Q10898	NA	NA	NA	NA	NA	NA	NA	NA	NA
